epoch,reward_raw,reward_smooth,residual_std
4979,21.72124481,22.75703989,1.16436767
4980,21.79788589,22.74744835,1.16469354
4981,23.37242699,22.75369813,1.16652799
4982,21.15839767,22.73774513,1.17275883
4983,22.60114288,22.73637911,1.17642177
4984,22.71165276,22.73613184,1.16663202
4985,23.18153000,22.74058582,1.15818433
4986,23.13774109,22.74455738,1.15864701
4987,22.33370781,22.74044888,1.15293713
4988,22.74416733,22.74048607,1.14932495
4989,20.68952751,22.71997648,1.15172803
4990,23.01804161,22.72295713,1.15024703
4991,21.76771736,22.71340473,1.15071106
4992,22.52716827,22.71154237,1.14669357
4993,22.48974228,22.70932437,1.14446678
4994,21.67639351,22.69899506,1.14454854
4995,20.57203293,22.67772544,1.14673076
4996,22.44473076,22.67539549,1.13687431
4997,21.83675194,22.66700906,1.15102992
4998,23.08385849,22.67117755,1.14532804
4999,22.77670860,22.67223286,1.14423417
5000,20.88177872,22.65432832,1.14173798
5001,21.49887085,22.64277375,1.14630255
5002,21.27450371,22.62909104,1.13882126
5003,17.48158646,22.57761600,1.13829042
5004,23.86586380,22.59049848,1.13885138
5005,23.53558350,22.59994933,1.12923170
5006,22.97274399,22.60367727,1.11805127
5007,23.87653923,22.61640589,1.10688924
5008,23.01996994,22.62044153,1.10993214
5009,22.63811874,22.62061831,1.11191098
5010,22.91804886,22.62359261,1.10712860
5011,24.35544586,22.64091114,1.09637937
5012,23.59840775,22.65048611,1.08087237
5013,22.22585487,22.64623980,1.06942380
5014,21.76439857,22.63742139,1.06593413
5015,24.02090454,22.65125622,1.06282154
5016,22.47435570,22.64948721,1.06520841
5017,23.19119072,22.65490425,1.06629201
5018,22.79658127,22.65632102,1.06585623
5019,22.77022934,22.65746010,1.06822617
5020,21.44102478,22.64529575,1.05972124
5021,23.19091415,22.65075193,1.06006328
5022,22.06435204,22.64488793,1.05823863
5023,23.45063972,22.65294545,1.06023608
5024,24.84041405,22.67482014,1.06050983
5025,24.42444038,22.69231634,1.06620577
5026,22.15147400,22.68690792,1.06290219
5027,23.55934525,22.69563229,1.07224539
5028,23.87966347,22.70747260,1.07756051
5029,23.29490662,22.71334694,1.06149842
5030,22.22001457,22.70841362,1.05814460
5031,23.49685669,22.71629805,1.05441246
5032,21.40558624,22.70319093,1.05316198
5033,23.65451813,22.71270420,1.06288654
5034,22.55609512,22.71113811,1.07557634
5035,22.97240829,22.71375081,1.07560384
5036,21.61649323,22.70277824,1.07925981
5037,22.31022835,22.69885274,1.07895027
5038,22.41922569,22.69605647,1.07957267
5039,23.33367157,22.70243262,1.07958889
5040,22.32156372,22.69862393,1.08636148
5041,23.00882530,22.70172594,1.08753959
5042,23.57128525,22.71042154,1.09369991
5043,22.61441040,22.70946142,1.09677583
5044,22.47225952,22.70708941,1.09729434
5045,23.43930626,22.71441157,1.09185941
5046,23.11702919,22.71843775,1.07424662
5047,25.19182777,22.74317165,1.07436511
5048,24.87417030,22.76448164,1.07144711
5049,22.85762596,22.76541308,1.07145440
5050,23.86688614,22.77642781,1.08471166
5051,23.94784546,22.78814199,1.06664926
5052,22.98139381,22.79007451,1.05787395
5053,22.78105736,22.78998433,1.04624067
5054,23.19115829,22.79399607,0.91082023
5055,23.53464127,22.80140253,0.90616788
5056,23.25410080,22.80592951,0.90442130
5057,22.16500282,22.79952024,0.90810901
5058,21.46111488,22.78613619,0.90307273
5059,23.55945015,22.79386933,0.91907389
5060,23.51213646,22.80105200,0.93015163
5061,23.76060486,22.81064753,0.94089117
5062,23.20966721,22.81463772,0.93622560
5063,22.41037560,22.81059510,0.93454061
5064,21.79562950,22.80044545,0.93346217
5065,23.04863739,22.80292737,0.92664058
5066,23.52695465,22.81016764,0.92653473
5067,22.29655266,22.80503149,0.93852022
5068,21.67967987,22.79377797,0.93932869
5069,23.58970070,22.80173720,0.94738739
5070,22.61723518,22.79989218,0.95469708
5071,23.56444740,22.80753773,0.95347738
5072,23.07719994,22.81023435,0.95374855
5073,23.57130241,22.81784504,0.95712851
5074,22.05135155,22.81018010,0.95696175
5075,24.17175674,22.82379587,0.94588607
5076,22.10996246,22.81665753,0.94911125
5077,24.99838066,22.83847476,0.94674192
5078,24.44368553,22.85452687,0.94591148
5079,22.45972824,22.85057889,0.94273464
5080,22.19629860,22.84403608,0.94319077
5081,22.39842796,22.83958000,0.94166768
5082,22.79770660,22.83916127,0.94717638
5083,20.69990921,22.81776875,0.94396385
5084,21.20447922,22.80163585,0.94214642
5085,22.98672295,22.80348672,0.94133293
5086,23.84937668,22.81394562,0.95331095
5087,22.68865967,22.81269276,0.95555980
5088,22.27402687,22.80730610,0.95329534
5089,22.78679657,22.80710101,0.95383743
5090,25.36367416,22.83266674,0.96911486
5091,23.49195671,22.83925964,0.96805413
5092,24.56739998,22.85654104,0.96805811
5093,22.10099030,22.84898554,0.96935411
5094,23.48770714,22.85537275,0.96898884
5095,22.59209824,22.85274001,0.97234792
5096,21.87524605,22.84296507,0.97436573
5097,23.44291115,22.84896453,0.97473190
5098,23.65535545,22.85702844,0.95751228
5099,23.27736855,22.86123184,0.94057302
5100,24.77711105,22.88039063,0.94337956
5101,23.25434303,22.88413015,0.95117032
5102,23.02219963,22.88551085,0.94720350
5103,23.44515038,22.89110724,0.95323844
5104,24.70067406,22.90920291,0.95290511
5105,22.98257446,22.90993663,0.97282118
5106,23.49233627,22.91576062,0.97514743
5107,22.39155769,22.91051859,0.97646828
5108,23.11211205,22.91253453,0.97962899
5109,24.95021248,22.93291131,0.97749509
5110,21.75559807,22.92113818,0.98543739
5111,21.77250862,22.90965188,0.99209768
5112,22.06971169,22.90125248,0.99131781
5113,23.56599998,22.90789995,0.99297074
5114,22.65836525,22.90540461,1.03462135
5115,23.21114731,22.90846203,1.03756476
5116,24.28284454,22.92220586,1.04064015
5117,21.60472107,22.90903101,1.04080313
5118,23.65378571,22.91647856,1.03917017
5119,24.44017792,22.93171555,1.03808608
5120,24.41956902,22.94659409,1.03896360
5121,24.68360710,22.96396422,1.03845318
5122,23.60556793,22.97038025,1.04884259
5123,22.06958771,22.96137233,1.05476904
5124,23.73252106,22.96908382,1.05812328
5125,24.44261742,22.98381915,1.09578141
5126,21.61332893,22.97011425,1.11156255
5127,23.71324730,22.97754558,1.22774542
5128,23.68972778,22.98466740,1.21223278
5129,22.81703377,22.98299107,1.21261325
5130,22.81614494,22.98132260,1.21706225
5131,23.79119492,22.98942133,1.21429445
5132,22.10128403,22.98053995,1.21333857
5133,21.88325882,22.96956714,1.21319550
5134,22.87216568,22.96859313,1.19855068
5135,23.33548737,22.97226207,1.18475687
5136,21.69388199,22.95947827,1.18575064
5137,24.72614479,22.97714494,1.18959304
5138,23.24383163,22.97981180,1.19767173
5139,22.61164474,22.97613013,1.19636903
5140,25.03591537,22.99672798,1.19675980
5141,23.79196167,23.00468032,1.18206086
5142,23.33686638,23.00800218,1.18165408
5143,24.07271767,23.01864934,1.17297174
5144,23.02701378,23.01873298,1.17058447
5145,24.32030296,23.03174868,1.17602467
5146,24.11129761,23.04254417,1.19112699
5147,23.65028191,23.04862155,1.19005572
5148,22.24190140,23.04055435,1.18939524
5149,23.00952148,23.04024402,1.19006492
5150,24.07883453,23.05062992,1.19083265
5151,24.81500435,23.06827367,1.18004579
5152,23.45139503,23.07210488,1.17997348
5153,22.25796318,23.06396346,1.20079197
5154,23.45608330,23.06788466,1.20090091
5155,25.34377670,23.09064358,1.18977040
5156,24.20171547,23.10175430,1.18978390
5157,22.85636902,23.09930045,1.18988270
5158,22.16278458,23.08993529,1.22717656
5159,21.88968658,23.07793280,1.23032356
5160,21.99744034,23.06712788,1.22038447
5161,22.07808304,23.05723743,1.22665909
5162,23.89316750,23.06559673,1.24763760
5163,23.91929626,23.07413373,1.25737982
5164,20.29864883,23.04637888,1.27476778
5165,21.80077362,23.03392282,1.28311755
5166,24.08070564,23.04439065,1.29329332
5167,22.75400352,23.04148678,1.28528250
5168,22.82067490,23.03927866,1.27992698
5169,24.56729698,23.05455885,1.28625291
5170,24.00355721,23.06404883,1.27824185
5171,23.62975502,23.06970589,1.27424775
5172,24.91600609,23.08816889,1.26151604
5173,24.50524521,23.10233966,1.25930945
5174,24.36905670,23.11500683,1.26028672
5175,20.32306671,23.08708742,1.26323804
5176,21.15223503,23.06773890,1.25787226
5177,17.91335678,23.01619508,1.25246756
5178,23.47050285,23.02073816,1.25241869
5179,24.65893555,23.03712013,1.24975053
5180,24.43322182,23.05108115,1.25216100
5181,23.05449677,23.05111530,1.25439109
5182,22.82639885,23.04886814,1.25050291
5183,23.42337608,23.05261322,1.25173426
5184,21.88737679,23.04096086,1.25446317
5185,23.38286781,23.04437992,1.27516165
5186,22.78697395,23.04180586,1.27687500
5187,24.54211426,23.05680895,1.29411264
5188,24.76508522,23.07389171,1.28192051
5189,22.77141571,23.07086695,1.28157926
5190,23.75670433,23.07772533,1.28443087
5191,22.01749420,23.06712301,1.26630483
5192,23.58833504,23.07233513,1.26466188
5193,23.68736839,23.07848547,1.27704002
5194,22.68507195,23.07455133,1.27380130
5195,22.06706047,23.06447642,1.29923257
5196,21.28963661,23.04672802,1.29276617
5197,22.18753815,23.03813613,1.28871888
5198,23.15544891,23.03930925,1.28630824
5199,22.47636223,23.03367978,1.30056949
5200,22.70443153,23.03038730,1.31974148
5201,22.50471115,23.02513054,1.31315336
5202,22.97506714,23.02462991,1.31101935
5203,20.89247704,23.00330838,1.31533991
5204,22.63861084,22.99966140,1.31689971
5205,22.65907860,22.99625557,1.31520716
5206,23.14182281,22.99771125,1.29152119
5207,22.55533409,22.99328747,1.28435855
5208,19.95348549,22.96288945,1.29769663
5209,22.10340309,22.95429459,1.29628732
5210,21.73864365,22.94213808,1.33946810
5211,21.22128677,22.92492957,1.34008821
5212,20.34074020,22.89908767,1.33849242
5213,21.09639168,22.88106071,1.33680171
5214,20.60458374,22.85829595,1.33186618
5215,21.30655479,22.84277853,1.31254777
5216,21.08397675,22.82519052,1.31116328
5217,22.60546494,22.82299326,1.30617104
5218,22.44268990,22.81919023,1.30849538
5219,21.17314911,22.80272982,1.30868634
5220,23.44386673,22.80914118,1.29722398
5221,21.41449928,22.79519477,1.29221111
5222,22.10509491,22.78829377,1.29323427
5223,22.29073715,22.78331820,1.27614447
5224,23.48766518,22.79036167,1.26814350
5225,23.90679359,22.80152599,1.27520744
5226,21.46433830,22.78815411,1.25238557
5227,22.62778664,22.78655044,1.25914327
5228,23.52283859,22.79391332,1.19301300
5229,22.95018768,22.79547606,1.19422080
5230,23.40048027,22.80152611,1.17976035
5231,21.85886383,22.79209948,1.16869116
5232,22.56751823,22.78985367,1.16843851
5233,23.49757004,22.79693083,1.17737165
5234,23.87601280,22.80772165,1.17551576
5235,24.98215675,22.82946600,1.17576388
5236,23.53217697,22.83649311,1.19067154
5237,25.15227509,22.85965093,1.19254309
5238,23.27239037,22.86377833,1.18275355
5239,22.98316765,22.86497222,1.16529655
5240,21.84406471,22.85476315,1.16636647
5241,22.52428818,22.85145840,1.16362691
5242,23.38144302,22.85675824,1.20917177
5243,20.83247948,22.83651546,1.21676776
5244,21.82085228,22.82635882,1.21548890
5245,20.01656151,22.79826085,1.21701043
5246,23.34701920,22.80374843,1.21991545
5247,21.75836182,22.79329457,1.21975322
5248,22.85229492,22.79388457,1.22890555
5249,20.50921822,22.77103791,1.23030832
5250,20.20282936,22.74535582,1.23302907
5251,22.46453476,22.74254761,1.23305368
5252,24.36249924,22.75874713,1.23968050
5253,23.73617554,22.76852141,1.24073294
5254,23.30757523,22.77391195,1.22963047
5255,22.56387138,22.77181154,1.23177681
5256,23.00643921,22.77415782,1.24471129
5257,22.83316040,22.77474785,1.24823603
5258,24.34513283,22.79045170,1.24824634
5259,22.65007782,22.78904796,1.21852464
5260,18.93975830,22.75055506,1.21777587
5261,21.56420326,22.73869154,1.23475416
5262,22.48854637,22.73619009,1.24152714
5263,23.34871483,22.74231534,1.22856676
5264,22.59642982,22.74085648,1.21802741
5265,23.32056427,22.74665356,1.20000498
5266,23.19445801,22.75113161,1.19242315
5267,21.79775810,22.74159787,1.18682933
5268,21.64632797,22.73064517,1.19707988
5269,22.66640854,22.73000281,1.19703389
5270,21.83699608,22.72107274,1.19869095
5271,22.94216537,22.72328366,1.19645954
5272,23.42914772,22.73034231,1.20450217
5273,21.83590508,22.72139793,1.20537853
5274,23.39597130,22.72814367,1.20639244
5275,24.48703384,22.74573257,1.20397231
5276,22.44318962,22.74270714,1.19931887
5277,24.50525856,22.76033265,1.19342610
5278,19.83660507,22.73109538,1.19395807
5279,23.36533546,22.73743778,1.19786992
5280,22.86482811,22.73871168,1.19773254
5281,22.88811493,22.74020571,1.20028428
5282,22.62253761,22.73902903,1.19729994
5283,23.90848541,22.75072360,1.21365031
5284,22.39384460,22.74715481,1.21616750
5285,21.54774857,22.73516074,1.21043919
5286,20.40214729,22.71183061,1.20311870
5287,21.69665527,22.70167886,1.20193018
5288,23.35770988,22.70823917,1.19544404
5289,22.15576935,22.70271447,1.20330462
5290,22.84833527,22.70417068,1.20344050
5291,21.65390015,22.69366797,1.20154087
5292,18.89682388,22.65569953,1.20183967
5293,23.91163826,22.66825892,1.19977257
5294,21.40514755,22.65562780,1.18690221
5295,21.61552238,22.64522675,1.20798674
5296,23.26657867,22.65144027,1.19461837
5297,23.62069321,22.66113280,1.19628190
5298,23.88570976,22.67337857,1.19601500
5299,21.53765869,22.66202137,1.19925935
5300,23.14719200,22.66687308,1.18514193
5301,22.38990974,22.66410344,1.16135413
5302,23.61936760,22.67365608,1.16562791
5303,22.92455292,22.67616505,1.15630460
5304,22.98416901,22.67924509,1.15190060
5305,23.10167694,22.68346941,1.15067448
5306,24.19680214,22.69860274,1.15077658
5307,23.45414925,22.70615820,1.15041189
5308,22.25538254,22.70165045,1.15267361
5309,22.14119530,22.69604589,1.14204544
5310,22.02352905,22.68932073,1.14245792
5311,24.73018265,22.70972935,1.08021004
5312,24.49768066,22.72760886,1.07781013
5313,24.13384438,22.74167121,1.08105280
5314,22.89003563,22.74315486,1.09519387
5315,22.99630165,22.74568633,1.10198860
5316,22.17102242,22.73993969,1.11841293
5317,21.46492195,22.72718951,1.11856670
5318,21.03178406,22.71023545,1.11445440
5319,22.85061646,22.71163926,1.11364394
5320,20.93797302,22.69390260,1.11841947
5321,22.45283318,22.69149191,1.11525262
5322,24.50516701,22.70962866,1.11700670
5323,23.40145874,22.71654696,1.11562987
5324,21.98638344,22.70924532,1.11288429
5325,22.72714996,22.70942437,1.11338074
5326,22.07275581,22.70305769,1.10081856
5327,22.30141830,22.69904129,1.10213670
5328,22.24073410,22.69445822,1.08997833
5329,23.88817787,22.70639542,1.09127029
5330,22.45623970,22.70389386,1.08994233
5331,23.66954994,22.71355042,1.09216332
5332,22.59062386,22.71232115,1.09591603
5333,20.60390282,22.69123697,1.10150431
5334,21.44614410,22.67878604,1.10972442
5335,22.43786812,22.67637686,1.10953721
5336,20.63161659,22.65592926,1.10348849
5337,23.17010498,22.66107102,1.07939938
5338,24.63126564,22.68077296,1.07575898
5339,20.97546005,22.66371983,1.07572202
5340,22.83239746,22.66540661,1.08101005
5341,22.94078064,22.66816035,1.08148674
5342,22.17436981,22.66322245,1.09594523
5343,22.55204964,22.66211072,1.03204722
5344,22.01343536,22.65562396,1.02608317
5345,24.92814445,22.67834917,1.01762851
5346,20.58549309,22.65742061,1.01212396
5347,23.45825195,22.66542892,1.01477190
5348,23.41812515,22.67295588,1.01616892
5349,23.46919632,22.68091829,1.02174184
5350,23.73644066,22.69147351,1.01684853
5351,21.92188644,22.68377764,1.01921786
5352,23.66635132,22.69360338,1.02712393
5353,23.39421844,22.70060953,1.02893513
5354,22.44637871,22.69806722,1.04586305
5355,22.91248894,22.70021144,1.05956852
5356,22.41975021,22.69740683,1.06582075
5357,22.52262688,22.69565903,1.06473058
5358,23.36571693,22.70235961,1.06270689
5359,23.07485962,22.70608461,1.06944487
5360,22.94151306,22.70843889,1.06796249
5361,22.35928917,22.70494739,1.10326867
5362,23.55972099,22.71349513,1.08761762
5363,23.57417488,22.72210193,1.08603467
5364,24.60015106,22.74088242,1.07685289
5365,23.99595642,22.75343316,1.07842059
5366,24.79096222,22.77380845,1.08286846
5367,23.26181984,22.77868856,1.08163743
5368,22.65685654,22.77747024,1.07529099
5369,21.76768112,22.76737235,1.06273986
5370,23.86292648,22.77832789,1.06298215
5371,23.24394226,22.78298404,1.04855645
5372,23.50115585,22.79016575,1.05407042
5373,22.53785515,22.78764265,1.04206090
5374,23.38875198,22.79365374,1.04163305
5375,23.55629539,22.80128016,1.04075959
5376,22.93644524,22.80263181,1.04081785
5377,23.52105141,22.80981600,1.03992952
5378,22.45858383,22.80630368,1.03916234
5379,19.83406639,22.77658131,1.07268055
5380,22.58624268,22.77467792,1.06671968
5381,22.09455681,22.76787671,1.07663260
5382,21.86310196,22.75882896,1.07676082
5383,21.63977242,22.74763840,1.07757910
5384,20.93715477,22.72953356,1.05651208
5385,22.44385719,22.72667680,1.05718492
5386,22.87652206,22.72817525,1.05723552
5387,22.96014786,22.73049498,1.03847762
5388,23.28212357,22.73601126,1.03768528
5389,23.38542175,22.74250537,1.02917594
5390,24.02237892,22.75530410,1.01991893
5391,23.14734650,22.75922453,1.01999778
5392,20.69832993,22.73861558,1.02268712
5393,21.87277031,22.72995713,1.03032435
5394,23.17718887,22.73442945,1.03474342
5395,22.86141777,22.73569933,1.03879334
5396,23.16576195,22.73999996,1.01721702
5397,23.74642754,22.75006423,1.01760142
5398,23.87353516,22.76129894,1.01733035
5399,21.27630806,22.74644903,1.01812781
5400,23.50207138,22.75400526,1.04017628
5401,23.65386963,22.76300390,1.03966592
5402,21.51092148,22.75048308,1.04494766
5403,23.90399170,22.76201816,1.04196376
5404,20.92881393,22.74368612,1.04021258
5405,21.05807495,22.72683001,1.03994940
5406,21.53456497,22.71490736,1.04901736
5407,24.14519501,22.72921023,1.04952563
5408,22.45485497,22.72646668,1.05318435
5409,21.43923950,22.71359441,1.05549566
5410,22.79681015,22.71442657,1.06319383
5411,19.83000946,22.68558240,1.06739521
